"account_id","account_name","avg_wau_last_12_weeks","customer_since_date","health_summary_flag","opportunity_id","pred_point","projects_created_last_12_weeks","renewal_week","stage_name","total_active_arr","weeks_as_customer","weeks_to_renewal","weeks_with_preds_last_12_weeks"
"0012A000029yHjGQAU","KDDI RESEARCH, INC.","0.000","2017-06-12","Yellow","0060Z00000uAPCJQA4","2019-09-30","0","2020-06-08","7-Closed Won","72450.0","120","36","0"
"0012A0000207qSdQAI","3PlayMedia","1.000","2017-03-20","None","0062A00000oGBnOQAW","2017-07-10","56","2018-03-19","7-Closed Won","","16","36","6"
"001F000001oxALPIA2","moovel GmbH","2.083","2017-07-22","Red","0060Z00000lfB3eQAE","2018-11-12","6","2019-07-22","7-Closed Won","","69","36","12"
"0012A000029UbrKQAS","BizCapital Correspondente Bancario LTDA","0.750","2017-09-12","Yellow","0062A00000ovk9tQAA","2018-01-01","16","2018-09-10","7-Closed Won","","16","36","0"
"0012A00002DnVRwQAN","Green Chef Corporation","2.833","2017-12-04","Not Flagged this week","0062A00000qiP6VQAU","2018-03-26","72","2018-12-03","7-Closed Won","","16","36","11"
"0012A000025JarPQAS","Applecart","3.750","2018-02-28","Green","0062A00000rnAZUQA2","2018-08-20","992","2019-04-29","7-Closed Won","","25","36","12"
"001F000001rScZWIA0","Carbon Tech Limited","4.000","2016-10-01","Not Flagged this week","0062A00000qhg3GQAQ","2018-01-22","101","2018-10-01","7-Closed Won","","69","36","12"
"0012A00002Eets2QAB","KYOCERA CORPORATION","3.500","2019-10-31","Green","0060Z00000wXSUhQAO","2020-02-17","200","2020-10-26","7-Closed Won","166500.0","16","36","9"
"0012A000027uD8LQAU","Peapod, LLC","0.666","2017-09-01","Green","0060Z00000nLXqeQAG","2018-12-17","3","2019-08-26","7-Closed Won","","68","36","4"
"0010Z000025nacDQAQ","SANTEN PHARMACEUTICAL CO.,LTD.","0.583","2019-03-29","Green","0060Z00000ri9IVQAY","2019-07-15","17","2020-03-23","7-Closed Won","36000.0","16","36","2"
"0012A00002Gm948QAB","MATSUYA FOODS CO.,LTD.","1.000","2018-11-19","Green","0063q00000vtLJ6AAM","2020-03-09","7","2020-11-16","7-Closed Won","36000.0","68","36","11"
"0010Z000023k6VTQAY","GS Yuasa International Ltd.","2.333","2019-10-31","Green","0060Z00000wXcXKQA0","2020-02-17","1049","2020-10-26","7-Closed Won","58500.0","16","36","12"
"0012A00002HV7DwQAL","ROI Solutions, Inc","1.750","2018-04-30","Not Flagged this week","0060Z00000lTgd1QAC","2018-09-17","37","2019-05-27","7-Closed Won","","20","36","9"
"0012A00002KmFdLQAV","TEIJIN PHARMA LTD.","0.000","2018-03-30","Yellow","0060Z00000r0OsrQAE","2019-07-15","0","2020-03-23","8-Closed Lost","36000.0","68","36","0"
"001F000001qli1KIAQ","OSAKA GAS CO., LTD.","1.250","2016-09-30","None","0062A00000rVBy8QAG","2017-07-17","70","2018-03-26","7-Closed Won","","42","36","7"
"0012A00002KoWGIQA3","Charter Steel","1.250","2019-04-12","Green","0060Z00000tClMiQAK","2019-07-29","43","2020-04-06","7-Closed Won","59608.0","16","36","2"
"0012A00002Efz3qQAB","Hatcher+ Pte Ltd","1.333","2017-11-13","Not Flagged this week","0062A00000pni4EQAQ","2018-03-05","73","2018-11-12","7-Closed Won","","16","36","12"
"0012A00002KnqeGQAR","Pepper UK","5.250","2019-07-29","Green","0063q00000yAVIXAA4","2019-11-18","189","2020-07-27","7-Closed Won","69201.05","16","36","12"
"001F000001gRQwWIAW","SIGMAXYZ INC.","7.500","2016-06-13","Green","0060Z00000tD0hPQAS","2018-09-03","389","2019-05-13","7-Closed Won","","116","36","12"
"0010Z000022yjphQAA","Greyhound","0.750","2018-09-30","Green","0063q00000xo03dAAA","2020-01-20","31","2020-09-28","8-Closed Lost","75000.0","69","36","3"
"0012A00002KnAIdQAN","Cartus","0.000","2018-05-31","Green","0060Z00000lfBpiQAE","2018-09-17","0","2019-05-27","7-Closed Won","","16","36","0"
"0012A00002DK8KFQA1","COMICSMART INC.","1.000","2018-04-09","Green","0060Z00000riBqqQAE","2019-07-29","2","2020-04-06","7-Closed Won","36000.0","68","36","12"
"0012A000029UbrKQAS","BizCapital Correspondente Bancario LTDA","1.916","2017-09-12","Green","0060Z00000ogm6QQAQ","2018-12-31","68","2019-09-09","7-Closed Won","","68","36","8"
"001F000001jVRD1IAO","Numerator (fka Infoscout)","0.166","2017-01-31","Yellow","0062A00000qjeEwQAI","2018-05-21","3","2019-01-28","7-Closed Won","","68","36","2"
"0010Z000025mngHQAQ","SUEZ Water Technologies & Solutions","0.500","2018-11-30","Green","0060Z00000qKkgPQAS","2019-03-18","39","2019-11-25","7-Closed Won","","16","36","3"
"0012A00002GPzASQA1","DRW Trading, Inc.","0.916","2019-12-31","Green","0063q00000xodz5AAA","2020-04-20","25","2020-12-28","8-Closed Lost","50000.0","16","36","8"
"0012A00002EetzSQAR","DENSO CORPORATION","0.166","2018-03-30","Yellow","0060Z00000riCUCQA2","2019-07-15","0","2020-03-23","8-Closed Lost","36000.0","68","36","0"
"001F000001ahnfwIAA","Synectics Solutions","0.000","2017-02-16","None","0062A00000nVb0dQAC","2017-06-26","0","2018-03-05","7-Closed Won","","19","36","0"
"0012A00002Gm948QAB","MATSUYA FOODS CO.,LTD.","2.000","2018-11-19","Green","0060Z00000q1PWzQAM","2019-03-11","373","2019-11-18","7-Closed Won","","16","36","12"
"0010Z000023jxKRQAY","Australian Red Cross LifeBlood","2.416","2019-03-20","Green","0060Z00000r0OTCQA2","2019-07-08","118","2020-03-16","7-Closed Won","108000.0","16","36","9"
"0012A00002GQArBQAX","SUNTORY SYSTEM TECHNOLOGY LIMITED","2.750","2017-11-20","Not Flagged this week","0062A00000poYRmQAM","2018-03-12","90","2018-11-19","7-Closed Won","","16","36","6"
"0012A000029zaVBQAY","BoomTown","0.916","2017-05-17","Green","0060Z00000lTgaFQAS","2018-09-03","51","2019-05-13","7-Closed Won","","68","36","10"
"001F000001pWOoSIAW","MARKERSTUDY LIMITED","1.916","2017-01-31","Green","0063q00000xqkwBAAQ","2020-05-18","10","2021-01-25","8-Closed Lost","69000.0","172","36","12"
"001F000001UpazoIAB","Autotrader.com, Inc.","0.083","2015-12-23","Red","0062A00000nRzmAQAS","2018-04-09","0","2018-12-17","8-Closed Lost","","120","36","0"
"0012A000023sz5tQAA","Domestic & General","2.416","2017-05-15","None","0062A00000oGBrQQAW","2017-09-04","39","2018-05-14","7-Closed Won","","16","36","1"
"0012A00002GoZzMQAV","National Federation of Independent Business","0.333","2018-02-28","Yellow","0062A00000rmrHRQAY","2018-06-18","1","2019-02-25","7-Closed Won","","16","36","1"
"0010Z000023k9rdQAA","KAUNET CO., LTD.","1.583","2019-03-14","Green","0060Z00000r0KlhQAE","2019-07-01","31","2020-03-09","7-Closed Won","46500.0","16","36","3"
"0012A00002GP0xhQAD","Landscape Co., Ltd.","1.666","2017-10-27","Yellow","0062A00000pn3g3QAA","2018-02-12","91","2018-10-22","7-Closed Won","","16","36","5"
"0010Z00002CZlqrQAD","Krakatau Nippon Steel Sumikin","1.916","2019-12-02","Green","0063q00000vtp78AAA","2020-03-23","52","2020-11-30","7-Closed Won","58500.0","16","36","6"
"0012A000029yyxwQAA","ASURION JAPAN K.K.","1.000","2017-07-31","Green","0063q00000xoe24AAA","2020-04-20","735","2020-12-28","7-Closed Won","58500.0","142","36","12"
"0012A00002KoWItQAN","Chainalytics LLC","1.500","2019-02-01","Green","0060Z00000oukGZQAY","2019-05-20","194","2020-01-27","7-Closed Won","","16","36","8"
"001F000001nt4JBIAY","Thrivent Financial","1.166","2018-06-27","Not Flagged this week","0060Z00000lOVLsQAO","2018-10-15","123","2019-06-24","7-Closed Won","","16","36","6"
"001F000001QPKpGIAX","DonorBureau, Inc.","0.750","2015-06-01","Green","0060Z00000lfC5tQAE","2019-09-16","15","2020-05-25","7-Closed Won","39900.0","224","36","1"
"0012A000029yyxwQAA","ASURION JAPAN K.K.","0.833","2017-07-31","Green","0060Z00000qKmnAQAS","2019-04-22","540","2019-12-30","7-Closed Won","","90","36","10"
"0010Z000023N0jsQAC","ACCC Insurance Company","1.250","2018-11-19","Green","0060Z00000pSSS2QAO","2019-03-11","37","2019-11-18","7-Closed Won","","16","36","4"
"0012A00002069czQAA","Turo","2.916","2017-08-01","Not Flagged this week","0062A00000ovzKtQAI","2017-11-20","119","2018-07-30","7-Closed Won","","16","36","12"
"0012A00002GoZ2iQAF","StoryFit Inc.","1.250","2017-12-31","Green","0063q00000vtgkTAAQ","2020-04-20","6","2020-12-28","7-Closed Won","36000.0","121","36","12"
"0012A00002F26nBQAR","FAMILYMART CO., LTD.","2.000","2018-06-28","Green","0063q00000yAYVEAA4","2019-10-14","41","2020-06-22","8-Closed Lost","36000.0","68","36","7"
"0010Z000023jlqWQAQ","INTAGE HOLDINGS INC.","2.916","2018-09-12","Yellow","0060Z00000ufm0lQAA","2019-12-30","170","2020-09-07","8-Closed Lost","84000.0","68","36","8"
"0012A00002IKZmvQAH","ALL NIPPON AIRWAYS CO., LTD.","1.250","2018-12-21","Green","0063q00000xpwfdAAA","2020-04-13","212","2020-12-21","7-Closed Won","46500.0","69","36","6"
"0012A00002AdmxWQAR","Precision Diagnostics LLC","1.750","2017-11-27","Yellow","0062A00000qhx6SQAQ","2018-07-02","4","2019-03-11","8-Closed Lost","","31","36","12"
"0010Z000023tQoqQAE","Mitsubishi Tanabe Pharma Corporation","2.916","2020-01-31","Green","0063q00000xqXcBAAU","2020-05-18","154","2021-01-25","7-Closed Won","68640.0","16","36","5"
"001F000001QPKpGIAX","DonorBureau, Inc.","0.666","2015-06-01","None","0062A00000nS00MQAS","2017-09-18","4","2018-05-28","7-Closed Won","","120","36","3"
"001F000001jWbU3IAK","Adobe, Inc.","3.583","2016-11-16","Green","0063q00000vtXdAAAU","2020-03-23","95","2020-11-30","7-Closed Won","230000.0","175","36","12"
"0012A00002K8MW6QAN","Centrix Group Ltd","0.833","2018-07-23","None","0060Z00000n7bCXQAY","2018-11-12","29","2019-07-22","7-Closed Won","","16","36","3"
"0012A00002F4QzGQAV","Wellen Capital","2.166","2017-11-15","Green","0060Z00000ozSLXQA2","2019-03-04","117","2019-11-11","7-Closed Won","","68","36","12"
"001F000001mfhEBIAY","W.W. Grainger, Inc.","1.333","2017-11-20","Not Flagged this week","0062A00000poMJcQAM","2018-03-12","18","2018-11-19","8-Closed Lost","","16","36","4"
"0012A00002JLXWqQAP","JX NIPPON MINING & METALS CORPORATION","1.666","2018-05-28","Green","0060Z00000lfBZ2QAM","2018-09-17","79","2019-05-27","7-Closed Won","","16","36","3"
"0012A00002DIpsVQAT","RICOH JAPAN CORPORATION","2.416","2018-05-18","Green","0060Z00000lfBMXQA2","2018-09-03","163","2019-05-13","7-Closed Won","","16","36","11"
"0010Z000022yjphQAA","Greyhound","0.416","2018-09-30","Not Flagged this week","0060Z00000ogGoLQAU","2019-01-21","9","2019-09-30","7-Closed Won","","17","36","1"
"0012A00002Is50tQAB","MEIDENSHA CORPORATION","0.916","2018-10-12","Green","0060Z00000r0PyYQAU","2019-01-28","32","2019-10-07","7-Closed Won","","16","36","1"
"0012A00002EAYIsQAP","KAWASAKI HEAVY INDUSTRIES, LTD.","1.750","2019-07-15","Green","0060Z00000sYUeSQAW","2019-11-04","144","2020-07-13","7-Closed Won","58500.0","16","36","9"
"001F000001nuxnFIAQ","Permanent General Companies, Inc.","3.250","2017-12-08","Green","0060Z00000pxQIMQA2","2019-03-25","80","2019-12-02","7-Closed Won","","68","36","12"
"0010Z00001wEOFFQA4","TTX Company","3.666","2018-10-31","Green","0060Z00000pSTYVQA4","2019-02-18","70","2019-10-28","7-Closed Won","","16","36","9"
"0012A000029WQd1QAG","JPMorgan Chase Bank, N.A.","0.000","2015-09-30","Grey","0060Z00000tDH4fQAG","2019-09-02","0","2020-05-11","8-Closed Lost","120000.0","205","36","0"
"0012A000022A7QJQA0","Pepper Money Ltd","2.250","2017-02-28","Green","0062A00000rnAXdQAM","2018-06-18","43","2019-02-25","7-Closed Won","","68","36","6"
"0012A00002DnVRwQAN","Green Chef Corporation","1.333","2017-12-04","Green","0060Z00000oukHDQAY","2019-03-25","1","2019-12-02","8-Closed Lost","","68","36","11"
"0012A000029UOXcQAO","Heights Finance Corporation","0.833","2017-05-31","None","0062A00000oGBraQAG","2017-09-18","77","2018-05-28","8-Closed Lost","","16","36","3"
"0012A00002K7scGQAR","Charles Taylor InsureTech Limited","1.500","2018-11-30","Green","0060Z00000pPu92QAC","2019-03-18","123","2019-11-25","8-Closed Lost","","16","36","9"
"0012A00002DIqM0QAL","HINO MOTORS, LTD.","2.000","2018-12-21","Green","0060Z00000qKnvLQAS","2019-04-08","56","2019-12-16","7-Closed Won","","16","36","5"
"001F000001rQGhXIAW","Net Pay Advance, Inc.","3.000","2016-09-15","Green","0063q00000zIVxWAAW","2021-01-04","94","2021-09-13","7-Closed Won","50220.0","225","36","12"
"001F000001j05iOIAQ","The Boston Red Sox","0.416","2019-09-13","Green","0063q00000xrCqzAAE","2021-01-04","4","2021-09-13","7-Closed Won","7500.0","69","36","1"
"001F000001ixKcZIAU","GNC Holdings, Inc.","0.666","2020-09-16","Green","0063q00000zIOcnAAG","2021-01-04","30","2021-09-13","8-Closed Lost","33000.0","16","36","4"
"0010Z000026ljgCQAQ","SEGA SAMMY HOLDINGS INC.","6.000","2019-09-24","Green","0063q00000wJS4GAAW","2021-01-11","287","2021-09-20","7-Closed Won","97152.0","68","36","12"
"0010Z000022ycI9QAI","YKK CORPORATION","1.833","2020-09-23","Green","0063q00000wJacPAAS","2021-01-11","154","2021-09-20","8-Closed Lost","33000.0","16","36","5"
"0012A00002FdfaIQAR","Siemens AG","1.666","2020-09-24","Green","0063q00000zIPkfAAG","2021-01-11","6","2021-09-20","8-Closed Lost","35000.0","16","36","1"
"0010Z000028l7qLQAQ","Aaron's, LLC","1.666","2020-09-21","Green","0063q00000zIJ7GAAW","2021-01-11","1","2021-09-20","7-Closed Won","177560.0","16","36","12"
"0012A000022A7QJQA0","Pepper Money Ltd","3.750","2017-02-28","Green","0063q00000zIPnoAAG","2021-01-18","75","2021-09-27","7-Closed Won","67500.0","203","36","5"
"0010Z000023ruN3QAI","Monday.com","2.500","2018-10-01","Green","0063q00000zJBZoAAO","2021-01-18","1","2021-09-27","7-Closed Won","45000.0","120","36","12"
"0010Z00002Bjm68QAB","Hokkaido Gas Co,.Ltd.","1.500","2019-10-01","Yellow","0063q00000zJJPRAA4","2021-01-18","20","2021-09-27","8-Closed Lost","28000.0","68","36","2"
"0010Z000028l8JtQAI","Ortho-Clinical Diagnostics, Inc.","1.250","2020-10-01","Green","0063q00000zIWnsAAG","2021-01-18","19","2021-09-27","7-Closed Won","30000.0","16","36","2"
"0010Z000023k6YHQAY","LION CORPORATION","2.083","2018-10-10","Green","0063q00000zIVxvAAG","2021-01-18","88","2021-09-27","7-Closed Won","48000.0","119","36","12"
"0012A000029xtGTQAY","HealthPlanOne, LLC","2.666","2020-09-28","Green","0063q00000zITeUAAW","2021-01-18","72","2021-09-27","7-Closed Won","91000.0","16","36","12"
"0012A000028sbbeQAA","AISIN SEIKI CO., LTD.","0.833","2019-03-29","Green","0063q00000zIMg1AAG","2021-01-18","7","2021-09-27","7-Closed Won","77456.6","95","36","2"
"0012A00002Gm9CRQAZ","MEIJI CO., LTD.","2.250","2020-10-01","Green","0063q00000zILp2AAG","2021-01-18","211","2021-09-27","7-Closed Won","33000.0","16","36","4"
"0012A00002JeRZIQA3","Global Radio Services Limited","1.416","2018-03-30","Green","0060Z00000owHyBQAU","2021-01-18","21","2021-09-27","7-Closed Won","85000.0","147","36","12"
"0010Z000023MrpFQAS","CQ University","1.000","2018-09-27","Green","0060Z00000ogmAPQAY","2021-01-18","34","2021-09-27","8-Closed Lost","29250.0","121","36","1"
"001F000001rScZWIA0","Carbon Tech Limited","3.583","2016-10-01","Green","0063q00000yAVSvAAO","2021-01-18","26","2021-09-27","7-Closed Won","52000.0","225","36","12"
"0010Z000023k6TrQAI","HITACHI CONSTRUCTION MACHINERY CO., LTD.","0.083","2020-09-30","Green","0063q00000wJU9kAAG","2021-01-18","0","2021-09-27","7-Closed Won","21250.0","16","36","0"
"0010Z000025naknQAA","SMBC Consumer Finance Co.,Ltd.","2.666","2020-09-28","Green","0063q00000wJOytAAG","2021-01-18","54","2021-09-27","7-Closed Won","20000.0","16","36","6"
"0010Z000025nanZQAQ","STRIPE INTERNATIONAL INC.","1.083","2019-10-01","Green","0063q00000zILosAAG","2021-01-18","148","2021-09-27","7-Closed Won","58500.0","68","36","12"
"0010Z00002E2WsqQAF","Royal Australasian College of Surgeons","0.416","2020-09-28","Green","0063q00000zIJ6wAAG","2021-01-18","4","2021-09-27","7-Closed Won","15000.0","16","36","0"
"0012A000023qrkQQAQ","Novo Nordisk A/S","4.000","2017-10-31","Yellow","0063q00000zIiV8AAK","2021-01-25","69","2021-10-04","7-Closed Won","17550.0","169","36","12"
"0012A000029VheGQAS","OGIS-RI CO.,LTD.","2.416","2017-10-06","Green","0063q00000wJYgoAAG","2021-01-25","21","2021-10-04","7-Closed Won","20000.0","173","36","3"
"001F000001jVbjTIAS","Okta, Inc.","0.833","2020-10-10","Green","0063q00000zIuLlAAK","2021-01-25","6","2021-10-04","7-Closed Won","60000.0","16","36","0"
"0010Z00001wwiBzQAI","uShip","1.166","2018-09-30","Green","0063q00000wJ5C9AAK","2021-01-18","1","2021-09-27","7-Closed Won","45000.0","121","36","12"
"0010Z000026gqntQAA","ATC","0.000","2020-09-28","Green","0063q00000zIYhUAAW","2021-01-18","0","2021-09-27","8-Closed Lost","47407.68","16","36","0"
"0010Z00001wENOGQA4","JAPAN BUSINESS PRESS CO.,LTD.","0.666","2018-10-01","Green","0063q00000wJYgnAAG","2021-01-18","6","2021-09-27","8-Closed Lost","32000.0","120","36","0"
"0010Z00002BkyY4QAJ","Aarhus University","0.666","2020-10-01","Green","0063q00000zIbphAAC","2021-01-18","9","2021-09-27","7-Closed Won","8250.0","16","36","2"
"0010Z00001wpnzIQAQ","Pinger, Inc.","2.083","2018-09-30","Green","0063q00000zIYfiAAG","2021-01-18","5","2021-09-27","7-Closed Won","45337.5","121","36","12"
"0010Z000023leNhQAI","SHIZUOKA GAS Co., Ltd.","2.083","2018-10-16","Green","0063q00000zJ6BhAAK","2021-02-01","120","2021-10-11","7-Closed Won","20000.0","120","36","12"
"0012A00002Gm9RRQAZ","MITSUI KNOWLEDGE INDUSTRY CO., LTD.","2.000","2020-10-15","Green","0063q000010tYizAAE","2021-02-01","122","2021-10-11","7-Closed Won","41250.0","16","36","10"
"0012A00002DkCJpQAN","CANON IT SOLUTIONS INC.","3.333","2018-10-23","Green","0063q00000zIwsqAAC","2021-02-08","185","2021-10-18","7-Closed Won","47813.0","120","36","10"
"0012A00002JLFoBQAX","FreshBooks","2.416","2019-10-21","Green","0063q00000zJKBQAA4","2021-02-08","56","2021-10-18","8-Closed Lost","75000.0","68","36","12"
"0012A00002DIpfbQAD","CASIO COMPUTER CO., LTD.","1.166","2020-10-12","Green","0063q00000zIiTCAA0","2021-02-01","58","2021-10-11","7-Closed Won","33000.0","16","36","5"
"0010Z000025naTlQAI","PLUS CORPORATION","1.000","2020-10-15","Green","0063q00000zIuMUAA0","2021-02-01","22","2021-10-11","7-Closed Won","33000.0","16","36","0"
"0013q00002Eb26sAAB","KROSAKI HARIMA CORPORATION","2.000","2020-10-12","Green","0063q00000zIrEaAAK","2021-02-01","34","2021-10-11","7-Closed Won","20000.0","16","36","2"
"0012A00002Gm9RRQAZ","MITSUI KNOWLEDGE INDUSTRY CO., LTD.","2.000","2020-10-15","Green","0063q00000zIwsHAAS","2021-02-01","122","2021-10-11","7-Closed Won","41250.0","16","36","10"
"0010Z000025nazlQAA","TOENEC CORPORATION","1.916","2021-04-20","Green","0063q00000zqrxKAAQ","2021-08-09","70","2022-04-18","7-Closed Won","30937.5","16","36","9"
"0012A000023uRDnQAM","Payoneer","1.583","2017-04-30","Green","0063q00000zJPsJAAW","2021-02-15","0","2021-10-25","8-Closed Lost","36000.0","199","36","12"
"0010Z000025nZ4ZQAU","Calbee,Inc.","2.333","2020-10-26","Green","0063q00000zJBZpAAO","2021-02-15","76","2021-10-25","7-Closed Won","24750.0","16","36","7"
"0012A00002IKZq1QAH","Canadian National Railway Company","1.500","2018-11-01","Red","0060Z00000pSy1TQAS","2021-02-22","16","2021-11-01","8-Closed Lost","307200.0","121","36","1"
"0012A00002BQOOaQAP","Aer Lingus","1.166","2020-11-04","Green","0063q00000zJsyOAAS","2021-02-22","16","2021-11-01","7-Closed Won","52500.0","16","36","8"
"001F00000122q7rIAA","Salesforce.com, Inc.","1.083","2020-11-06","Green","0063q00000zJX17AAG","2021-02-22","15","2021-11-01","7-Closed Won","39024.0","16","36","2"
"0013q00002EYRvHAAX","JR EAST FACILITY MANAGEMENT CO., LTD.","1.583","2020-11-04","Green","0063q00000zJNLQAA4","2021-02-22","52","2021-11-01","7-Closed Won","21250.0","16","36","2"
"0010Z000024gKS1QAM","National Debt Relief, LLC","1.333","2019-10-31","Green","0063q00000zqZxMAAU","2021-02-15","647","2021-10-25","7-Closed Won","60000.0","68","36","12"
"0010Z00001wq2t2QAA","PT Federal International Finance","1.250","2018-10-31","Green","0060Z00000pPqeIQAS","2021-02-15","47","2021-10-25","7-Closed Won","72600.0","120","36","3"
"0012A00002Eets2QAB","KYOCERA CORPORATION","3.166","2019-10-31","Green","0063q00000zIrGwAAK","2021-02-15","169","2021-10-25","7-Closed Won","177896.66","68","36","12"
"0010Z000023MoR4QAK","Redstone Federal Credit Union","3.833","2020-10-31","Green","0063q00000zqfsnAAA","2021-02-15","107","2021-10-25","7-Closed Won","83700.0","16","36","12"
"0012A00002Ad0krQAB","KOBAYASHI PHARMACEUTICAL CO., LTD.","1.083","2017-11-06","Green","0063q00000zIyKTAA0","2021-02-22","51","2021-11-01","7-Closed Won","81673.02","172","36","3"
"0010Z00001wsH2kQAE","Astra Credit Company","0.750","2018-10-30","Green","0060Z00000oxyYoQAI","2021-02-15","10","2021-10-25","7-Closed Won","79200.0","120","36","5"
"0010Z000023k6VTQAY","GS Yuasa International Ltd.","4.166","2019-10-31","Green","0063q00000zIrEjAAK","2021-02-15","1381","2021-10-25","7-Closed Won","114629.0","68","36","12"
"0012A000029WiIcQAK","Octane Lending","0.833","2020-10-26","Green","0063q00000zJGkHAAW","2021-02-15","17","2021-10-25","7-Closed Won","20000.0","16","36","0"
"0012A00002IKZz2QAH","US Foods","0.583","2018-10-26","Red","0060Z00000pRiopQAC","2021-02-15","6","2021-10-25","8-Closed Lost","201666.0","121","36","0"
"0010Z000023k6TwQAI","NGK SPARK PLUG CO., LTD.","2.250","2019-05-01","Green","0063q00000zJ3TDAA0","2021-02-15","105","2021-10-25","7-Closed Won","56646.95","94","36","6"
"0012A00002F4h4aQAB","HAKUHODO DY HOLDINGS INCORPORATED","0.000","2017-10-31","Yellow","0063q00000zJBaOAAW","2021-02-15","0","2021-10-25","7-Closed Won","97500.0","172","36","0"
"0012A00002GmcDDQAZ","AUCNET INC.","2.000","2019-10-31","Yellow","0063q00000zJJOzAAO","2021-02-15","34","2021-10-25","7-Closed Won","46500.0","68","36","12"
"0012A00002BxsXkQAJ","Finance Now Ltd","0.750","2020-10-26","Green","0063q00000zIjFbAAK","2021-02-15","4","2021-10-25","7-Closed Won","11250.0","16","36","0"
"0012A00002GmctLQAR","TOHO GAS CO., LTD.","1.500","2020-10-26","Green","0063q00000zIjFqAAK","2021-02-15","26","2021-10-25","7-Closed Won","33000.0","16","36","1"
"0012A000029z93cQAA","Icon Media Direct","1.333","2018-10-31","Green","0063q00000zIyL7AAK","2021-02-15","14","2021-10-25","7-Closed Won","18000.0","120","36","11"
"0013q00002GaFsmAAF","Tokyo Gas Co.,LTD.2","3.083","2020-10-29","Green","0063q00000zJJKAAA4","2021-02-15","128","2021-10-25","8-Closed Lost","30937.5","16","36","7"
"0012A00002DHnI6QAL","Compare The Market Pty Ltd","1.750","2017-10-31","Green","0063q00000zJw0oAAC","2021-02-15","2","2021-10-25","7-Closed Won","35001.0","172","36","12"
"0010Z00002ABT1eQAH","Banco BMG","0.666","2020-11-09","Green","0063q00000zJXDUAA4","2021-03-01","19","2021-11-08","7-Closed Won","38400.0","16","36","3"
"0010Z00002CXCkaQAH","I-Med Radiology Network Ltd","1.083","2020-11-16","Green","0063q00000zJmGXAA0","2021-03-08","10","2021-11-15","7-Closed Won","54790.0","16","36","12"
"0010Z000023k6UHQAY","NAGOYA RAILROAD CO., LTD.","1.000","2020-11-20","Green","0063q000010uCl1AAE","2021-03-08","2","2021-11-15","8-Closed Lost","33200.0","16","36","1"
"0012A000029xLWIQA2","Velocity Risk Underwriters","1.500","2020-11-13","Green","0063q00000zJh4fAAC","2021-03-01","15","2021-11-08","7-Closed Won","23000.0","16","36","2"
"0012A00002Gm948QAB","MATSUYA FOODS CO.,LTD.","0.916","2018-11-19","Yellow","0063q00000zJjFNAA0","2021-03-08","6","2021-11-15","7-Closed Won","33000.0","120","36","9"
"0012A00002IKZoIQAX","Beiersdorf AG","2.833","2020-11-20","Green","0063q00000zJeHfAAK","2021-03-08","89","2021-11-15","7-Closed Won","69800.0","16","36","4"
"0012A00002Efz3qQAB","Hatcher+ Pte Ltd","1.000","2017-11-13","Green","0060Z00000pReruQAC","2021-03-01","0","2021-11-08","7-Closed Won","34002.0","172","36","12"
"0010Z000023k6UHQAY","NAGOYA RAILROAD CO., LTD.","1.000","2020-11-20","Green","0063q00000zJisMAAS","2021-03-08","2","2021-11-15","7-Closed Won","33200.0","16","36","1"
"0012A00002K6p1MQAR","TOKIO MARINE&NICHIDO LIFE INSURANCE CO.,LTD.","1.583","2018-11-28","Green","0063q00000zJnRmAAK","2021-03-15","26","2021-11-22","8-Closed Lost","44000.0","120","36","12"
"0010Z00001wpwVwQAI","ENGIE North America","0.416","2018-11-19","Green","0063q00000zK1l6AAC","2021-03-08","5","2021-11-15","8-Closed Lost","40000.0","120","36","1"
"0012A00002ElfLZQAZ","au Financial Service Corporation","5.000","2020-11-27","Green","0063q00000zJsydAAC","2021-03-15","60","2021-11-22","7-Closed Won","131955.0","16","36","8"
"0010Z000028mNOsQAM","RAKSUL INC.","2.083","2019-08-21","Green","0063q00000zIjFgAAK","2021-03-08","9","2021-11-15","7-Closed Won","32000.0","81","36","12"
"0012A00002F4QzGQAV","Wellen Capital","1.416","2017-11-15","Green","0063q00000vtHWyAAM","2021-03-08","0","2021-11-15","7-Closed Won","55250.0","173","36","12"
"0012A00002GQuuvQAD","HITACHI SYSTEMS, LTD.","6.666","2018-11-22","Green","0063q00000zJnRrAAK","2021-03-15","738","2021-11-22","7-Closed Won","144950.0","121","36","12"
