is_bad,emp_title,emp_length,home_ownership,annual_inc,verification_status,pymnt_plan,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code
0,"Roadmasters","< 1 year","RENT","60000.0","VERIFIED - income source","n","","small_business","Rigging Up","761xx","TX","21.74","0.0","6/1/1981","0.0","29.0","111.0","8.0","1.0",1647,"16.1","21.0","f","0.0","",1
1,"Ameriprise Financial","5 years","RENT","84996.0","VERIFIED - income","n","  Borrower added on 07/03/10 > This is going to be a personal loan to but items for out new home.<br/> Borrower added on 07/03/10 > Our loan is for new items around our new home. I have been at my job for going on 6 years now and my life has been at hers for going on 2. We both are full time employees, and would like to add on to our home. We both have a good credit score. We will be able to pay the loan off sooner then the 36 months.<br/>","other","Help Lisa","201xx","VA","16.14","0.0","8/1/1998","0.0","","","12.0","0.0",4997,"35.2","21.0","f","0.0","",1
0,"","< 1 year","RENT","180000.0","not verified","n","I am getting married on July 28 and will need another $3,500 to pay the suppliers (catering, hotel, etc.). I would have never thought getting married was such an expensive proposition! Thanks for helping.","other","Wedding coming up","100xx","NY","10.0","","","","","","","",0,"","","f","","",1
1,"U.S. District Court","10+ years","MORTGAGE","69508.0","not verified","n","I am a single mother trying to help my daughter in college.  Her loans will not come through until January so I am going to float her through this semester.  I have been employed with the US District Court for 25 years and have never defaulted on any loan.","educational","Daughter's college","365xx","AL","20.15","0.0","6/1/1994","2.0","53.0","","13.0","0.0",51489,"77.9","34.0","f","0.0","",1
0,"US Navy","10+ years","MORTGAGE","66000.0","VERIFIED - income source","n","  Borrower added on 11/12/11 > Using loan on improvements to home recently purchased. Upgrade on carpet and flooring. <br>I am in a stable job and have been with them for 22yrs.<br><br>","home_improvement","New Home Improvements","320xx","FL","19.67","0.0","5/1/1994","2.0","","","10.0","0.0",3624,"39.4","21.0","f","0.0","",1
0,"indigo delivery services","10+ years","RENT","72000.0","not verified","n","Hi the reason I'm requesting this money is to consolidate my credit cards at a better rate, in order to become debt free. Thank you for your interest.","credit_card","Consolidate credit cards","070xx","NJ","1.05","0.0","6/1/1999","1.0","","25.0","3.0","3.0",1229,"30.0","7.0","f","0.0","",1
0,"Microchip Technologies","7 years","MORTGAGE","82000.0","not verified","n","","debt_consolidation","Credit Card Consolodate","986xx","WA","13.19","0.0","12/1/1992","1.0","","","8.0","0.0",31729,"60.3","32.0","f","0.0","",1
1,"Carl Zeiss IMT","5 years","MORTGAGE","107000.0","not verified","n","","home_improvement","HomeImprov","605xx","IL","9.23","0.0","1/1/1995","2.0","","86.0","12.0","1.0",14171,"93.2","40.0","f","0.0","",1
0,"Shulas","2 years","RENT","47000.0","not verified","n","  Borrower added on 07/08/10 > Loan is for moving expenses. My monthly budget is $4000. I always pay off my loans. I have worked for the same company for two years and always receive good marks on reviews.<br/>","moving","Moving Loan","322xx","FL","7.48","0.0","1/1/1999","2.0","","","9.0","0.0",10378,"40.5","17.0","f","0.0","",1
0,"AHDI","6 years","OWN","157500.0","VERIFIED - income","n"," ","debt_consolidation","credit consolidation","200xx","DC","16.42","0.0","4/1/1990","1.0","","","9.0","0.0",47643,"82.6","35.0","f","0.0","",1
0,"Polygon Visual Effects, LLC","< 1 year","RENT","31200.0","VERIFIED - income","n","It's now time to face my credit card debt problem. I've been using the credit card for film projects and rent when I was in school & during the time i was unemployed. With the economic crisis at hand the credit card companies have raised my APR AND the minimum balance I need to pay and it's snow balling. I tried my best managing them but I think it's time that i get help. And I heard about lending club on npr so I am giving a try.","credit_card","Managing my money","951xx","CA","22.46","0.0","11/1/2001","0.0","","","13.0","0.0",11049,"28.3","22.0","f","0.0","",1
0,"Motion Point","3 years","RENT","46000.0","VERIFIED - income","n","  Borrower added on 12/06/11 > I also have a spouse who will be paying this loan with me who is a full time employee.  This loan is to pay off my credit cards which i currently pay between 500-700 per month this loan would bring them all down to 0 saving me 100-200 per month.<br>","debt_consolidation","pay cards","330xx","FL","6.1","0.0","3/1/2007","0.0","","","7.0","0.0",8376,"91.0","9.0","f","0.0","",1
0,"lynsmith chevrolet","< 1 year","RENT","43000.0","not verified","n","  Borrower added on 05/18/10 > this loan is meant to consolidate debt and eliminate 3 of 5 credit lines completly and also allow payment to one single company for purpose of simplicity<br/> Borrower added on 05/20/10 > further more i'd like to add that my wife has a fulltime job and makes an additional 17k a year however theres no entry for her income in the app. for this loan<br/> Borrower added on 05/20/10 > in my app. I have only been at my job under  year, I had just moved from florida where i held my job at sunset chevrolet for 5 yrs and don't like to change jobs, just for your peace of mind<br/>","debt_consolidation","debt consolidation","760xx","TX","16.6","0.0","6/1/2003","1.0","","","9.0","0.0",14098,"64.7","14.0","f","0.0","",1
0,"GM-LGR","10+ years","MORTGAGE","65000.0","not verified","n","","home_improvement","Pool Liner","484xx","MI","29.04","0.0","9/1/1979","0.0","","","11.0","0.0",8337,"48.8","34.0","f","0.0","",1
0,"","n/a","OWN","30000.0","not verified","n","  Borrower added on 03/22/11 > 2007 GMC van v8 air auto<br/> Borrower added on 03/22/11 > 2007, van ,v8 air cond,auto trans<br/>","car","Car Loan","290xx","SC","3.04","0.0","6/1/1989","1.0","27.0","","5.0","0.0",4174,"21.4","22.0","f","0.0","",1
0,"Global Water","4 years","MORTGAGE","102000.0","VERIFIED - income","n","","credit_card","Credit and Vehicle Refinance","850xx","AZ","21.85","0.0","6/1/2000","1.0","","","11.0","0.0",14895,"58.4","16.0","f","0.0","",1
0,"HP","2 years","RENT","45000.0","VERIFIED - income source","n"," This loan would help me reduce my monthly payments of my credit cards and consolidate it to one payment. I have never been late on any payments and will not be late for these either. I would really appreciate the opportunity to get rid of this debt.  Thank you!","credit_card","Consolidate/Reduce Credit Card Payments","117xx","NY","4.83","0.0","11/1/2005","0.0","","","6.0","0.0",3378,"79.3","7.0","f","0.0","",1
0,"Mladen Luksic","3 years","MORTGAGE","200000.0","not verified","n","While doing major home rennovation, discovered that an essesntial and substantial repair is needed, which was not budgeted in the money set aside for the rennovation. As the project can not wait, this loan, combined with existing funds, will allow the project to be completed.","home_improvement","repair, improvement","926xx","CA","3.07","2.0","8/1/1985","0.0","7.0","","7.0","0.0",13793,"57.7","17.0","f","0.0","",1
0,"Hire Counsel","1 year","RENT","83196.0","VERIFIED - income source","n","","credit_card","Heartbreaking Work of Staggering Genius!","946xx","CA","13.05","0.0","3/1/1997","0.0","","","5.0","0.0",16091,"73.8","24.0","f","0.0","",1
0,"IPC","1 year","RENT","84000.0","VERIFIED - income","n","Hi Everyone,  I am requesting a loan for my wedding expense.   Our budget is no more than $15K.  I have an existing loan with Lending Club to consolidate an old debt with lower interest rate, this loan was funded in July 2008 and I have never been late with any payments to LC (LC can verify this).  My current take home is $2,185 (after tax) bi-weekly, so it's around $4,300 per month (after tax.)   I have been with my current employer for 2 years and have continuously been employed for 10 years with no gap.  I can fully document my current income by providing copies of paystubs or W2 to Lending Club.  My current monthly fixed expenses are as follows: Car Payment    $347 Car Insurance  $100 Student Loan     $75 Lending Club    $221 Cell Phone        $ 30 Rent/Utilities   $   0 (Fiance pays for all living expense) Total:                $773  With the above expenses..it leaves me $3,527 a month so I am in a good position to carry this new loan without over-stretching my finance.  My credit card utilization is around 1% to 5%....DTI is very low.  Please feel free to ask me any questions!  Thank you!","wedding","Seeking a loan for Wedding Expenses","900xx","CA","11.95","0.0","11/1/1996","5.0","66.0","","17.0","0.0",1635,"4.6","27.0","f","0.0","",1
0,"duro  dag","7 years","RENT","42000.0","not verified","n","","debt_consolidation","consolidation  loan","410xx","KY","14.51","0.0","9/1/1998","2.0","","97.0","10.0","1.0",5736,"45.5","16.0","f","0.0","",1
0,"3 Phoenix Inc.","< 1 year","MORTGAGE","121000.0","VERIFIED - income","n","  Borrower added on 07/14/10 > I plan to use these funds to pay off my 401k loan. I will have 0 credit card dept and never had a late payment of any sort. After paying my mortgage, utilities and food, I will have approximately $5,000/month to put toward this loan and other inverstments. I recently started a new job with a very financially stable company and have been working in the industry for over 4 years.<br/> Borrower added on 07/14/10 > Also, I am getting married this October and this loan would help us out immensely. She is a veterinarian with a great stable job.<br/>","credit_card","JHPENSION LOAN","201xx","VA","5.77","0.0","12/1/1997","0.0","","","8.0","0.0",20343,"64.8","24.0","f","0.0","",1
1,"MORGAN STANLEY","4 years","RENT","84000.0","VERIFIED - income","n","  Borrower added on 09/21/11 > Funds will be used to consolidate line of credit and credit card.  I have exceptional credit history and my bills always paid on time.  My job position is very stable.  My monthly budget will allow me to make all payments on time every month. I would like to completely eliminate my credit card debt.  This is a great opportunity for my financial future and all the investors involved.<br/>","debt_consolidation","Consolidation Loan","112xx","NY","18.33","0.0","7/1/1991","1.0","","","9.0","0.0",23481,"40.6","23.0","f","0.0","",1
0,"State of NJ","10+ years","MORTGAGE","104004.0","not verified","n"," The money afforded by this loan will be used to cover unexpected medical expenses.  I value my credit and I do not want the medical bill to effect that.  This loan will allow me to pay the bill in full and make low monthly payments which is desirable for my current situation. ","medical","Personal Loan","075xx","NJ","19.19","1.0","5/1/1993","5.0","14.0","","14.0","0.0",15357,"76.0","31.0","f","0.0","",1
0,"wkp laboratories","3 years","MORTGAGE","55004.0","VERIFIED - income","n","","debt_consolidation","ms","103xx","NY","4.97","0.0","5/1/1999","5.0","46.0","","13.0","0.0",6021,"21.4","19.0","f","0.0","",1
0,"Advanced America","6 years","RENT","26785.0","VERIFIED - income source","n","  Borrower added on 11/11/11 > The purpose also includes Student Loans <br>","medical","Expenses","665xx","KS","5.6","0.0","12/1/1994","5.0","","","12.0","0.0",2299,"4.8","15.0","f","0.0","",1
